CMDLINE /scrap/users/blazquez/.conda/envs/pyeddl_cpu/bin/python3.8 6_drive_memoryusage.py
MEM 16292.476562 1619776464.9973
MEM 16292.476562 1619776465.0978
MEM 16292.476562 1619776465.1984
MEM 16292.476562 1619776465.2989
MEM 16292.476562 1619776465.3994
MEM 16292.476562 1619776465.5001
MEM 16292.476562 1619776465.6006
MEM 16292.476562 1619776465.7011
MEM 16292.476562 1619776465.8018
MEM 16292.476562 1619776465.9021
MEM 16292.476562 1619776466.0024
MEM 16292.476562 1619776466.1027
MEM 16292.476562 1619776466.2031
MEM 16292.476562 1619776466.3036
MEM 16292.476562 1619776466.4042
MEM 16292.476562 1619776466.5045
MEM 16292.476562 1619776466.6048
MEM 16292.476562 1619776466.7051
MEM 16411.765625 1619776466.8056
MEM 16470.484375 1619776466.9060
MEM 16470.484375 1619776467.0063
MEM 16470.484375 1619776467.1066
MEM 16470.484375 1619776467.2068
MEM 16470.484375 1619776467.3070
MEM 16470.484375 1619776467.4073
MEM 16470.484375 1619776467.5075
MEM 16470.484375 1619776467.6077
MEM 16470.484375 1619776467.7080
MEM 16470.484375 1619776467.8083
MEM 16292.476562 1619776467.9090
MEM 16292.476562 1619776468.0103
MEM 16292.476562 1619776468.1111
MEM 16292.476562 1619776468.2117
MEM 16292.476562 1619776468.3119
MEM 16292.476562 1619776468.4122
MEM 16292.476562 1619776468.5126
MEM 16292.476562 1619776468.6132
MEM 16292.476562 1619776468.7138
MEM 16292.476562 1619776468.8143
MEM 16292.476562 1619776468.9149
MEM 16292.476562 1619776469.0156
MEM 16292.476562 1619776469.1163
MEM 16292.476562 1619776469.2169
MEM 16292.476562 1619776469.3175
MEM 16292.476562 1619776469.4180
MEM 16292.476562 1619776469.5187
MEM 16292.476562 1619776469.6194
MEM 16292.476562 1619776469.7197
MEM 16292.476562 1619776469.8201
MEM 16292.476562 1619776469.9204
MEM 16292.476562 1619776470.0211
MEM 16292.476562 1619776470.1215
MEM 16292.476562 1619776470.2218
MEM 16292.476562 1619776470.3221
MEM 16292.476562 1619776470.4224
MEM 16292.476562 1619776470.5227
MEM 16292.476562 1619776470.6230
MEM 16292.476562 1619776470.7234
MEM 16292.476562 1619776470.8237
MEM 16292.476562 1619776470.9240
MEM 16356.480469 1619776471.0245
MEM 16356.480469 1619776471.1250
MEM 16356.480469 1619776471.2254
MEM 16356.480469 1619776471.3257
MEM 16356.480469 1619776471.4261
MEM 16356.480469 1619776471.5264
MEM 16356.480469 1619776471.6267
MEM 16356.480469 1619776471.7272
MEM 16356.480469 1619776471.8276
MEM 16356.480469 1619776471.9281
MEM 16356.480469 1619776472.0288
MEM 16356.480469 1619776472.1291
MEM 16318.597656 1619776472.2295
MEM 16292.476562 1619776472.3308
MEM 16292.476562 1619776472.4319
MEM 16292.476562 1619776472.5329
MEM 16292.476562 1619776472.6337
MEM 16292.476562 1619776472.7340
MEM 16292.476562 1619776472.8347
MEM 16292.476562 1619776472.9349
MEM 16292.476562 1619776473.0353
MEM 16292.476562 1619776473.1357
MEM 16292.476562 1619776473.2360
MEM 16292.476562 1619776473.3364
MEM 16292.476562 1619776473.4368
MEM 16292.476562 1619776473.5372
MEM 16292.476562 1619776473.6375
MEM 16292.476562 1619776473.7379
MEM 16292.476562 1619776473.8382
MEM 16292.476562 1619776473.9386
MEM 16292.476562 1619776474.0392
MEM 16292.476562 1619776474.1396
MEM 16292.476562 1619776474.2400
MEM 16292.476562 1619776474.3403
MEM 16292.476562 1619776474.4406
MEM 16292.476562 1619776474.5409
MEM 16292.476562 1619776474.6413
MEM 16292.476562 1619776474.7416
MEM 16292.476562 1619776474.8420
MEM 16292.476562 1619776474.9423
MEM 16292.476562 1619776475.0427
MEM 16292.476562 1619776475.1431
MEM 16292.476562 1619776475.2434
MEM 16292.476562 1619776475.3437
MEM 16292.476562 1619776475.4440
MEM 16292.476562 1619776475.5444
MEM 16292.476562 1619776475.6447
MEM 16292.476562 1619776475.7451
MEM 16292.476562 1619776475.8454
MEM 16292.476562 1619776475.9457
MEM 16292.476562 1619776476.0461
MEM 16292.476562 1619776476.1467
MEM 16292.476562 1619776476.2471
MEM 16292.476562 1619776476.3474
MEM 16292.476562 1619776476.4477
MEM 16292.476562 1619776476.5480
MEM 16292.476562 1619776476.6483
MEM 16292.476562 1619776476.7487
MEM 16292.476562 1619776476.8490
MEM 16292.476562 1619776476.9493
MEM 16292.476562 1619776477.0497
MEM 16292.476562 1619776477.1500
MEM 16292.476562 1619776477.2504
MEM 16292.476562 1619776477.3507
MEM 16292.476562 1619776477.4510
MEM 16292.476562 1619776477.5514
MEM 16292.476562 1619776477.6517
MEM 16292.476562 1619776477.7521
MEM 16292.476562 1619776477.8525
MEM 16292.476562 1619776477.9531
MEM 16292.476562 1619776478.0537
MEM 16292.476562 1619776478.1542
MEM 16292.476562 1619776478.2547
MEM 16292.476562 1619776478.3551
MEM 16292.476562 1619776478.4554
MEM 16292.476562 1619776478.5557
MEM 16292.476562 1619776478.6563
MEM 16292.476562 1619776478.7570
MEM 16292.476562 1619776478.8577
MEM 16292.476562 1619776478.9580
MEM 16292.476562 1619776479.0584
MEM 16292.476562 1619776479.1590
MEM 16292.476562 1619776479.2593
MEM 16292.476562 1619776479.3597
MEM 16292.476562 1619776479.4600
MEM 16292.476562 1619776479.5604
MEM 16292.476562 1619776479.6607
MEM 16292.476562 1619776479.7611
MEM 16292.476562 1619776479.8614
MEM 16292.476562 1619776479.9619
MEM 16292.476562 1619776480.0626
MEM 16292.476562 1619776480.1631
MEM 16292.476562 1619776480.2636
MEM 16292.476562 1619776480.3643
MEM 16292.476562 1619776480.4647
MEM 16292.476562 1619776480.5651
MEM 16292.476562 1619776480.6657
MEM 16292.476562 1619776480.7661
MEM 16292.476562 1619776480.8667
MEM 16292.476562 1619776480.9677
MEM 16292.476562 1619776481.0684
MEM 16409.835938 1619776481.1690
MEM 16513.171875 1619776481.2695
MEM 16615.339844 1619776481.3698
MEM 16735.996094 1619776481.4703
MEM 16837.058594 1619776481.5707
MEM 16940.484375 1619776481.6712
MEM 16940.484375 1619776481.7718
MEM 16940.484375 1619776481.8723
MEM 16940.484375 1619776481.9728
MEM 16940.484375 1619776482.0732
MEM 16940.484375 1619776482.1736
MEM 16940.484375 1619776482.2740
MEM 16940.484375 1619776482.3745
MEM 16940.484375 1619776482.4749
MEM 16940.484375 1619776482.5753
MEM 16940.484375 1619776482.6757
MEM 16940.484375 1619776482.7760
MEM 16940.484375 1619776482.8765
MEM 16940.484375 1619776482.9769
MEM 16940.484375 1619776483.0773
MEM 16940.484375 1619776483.1776
MEM 16940.484375 1619776483.2780
MEM 16940.484375 1619776483.3784
MEM 16940.484375 1619776483.4788
MEM 16940.484375 1619776483.5793
MEM 16940.484375 1619776483.6800
MEM 16940.484375 1619776483.7806
MEM 16940.484375 1619776483.8812
MEM 16940.484375 1619776483.9819
MEM 16940.484375 1619776484.0823
MEM 16940.484375 1619776484.1826
MEM 16940.484375 1619776484.2830
MEM 16292.476562 1619776484.3834
MEM 16292.476562 1619776484.4848
MEM 16292.476562 1619776484.5859
MEM 16292.476562 1619776484.6869
MEM 16292.476562 1619776484.7876
MEM 16292.476562 1619776484.8880
MEM 16292.476562 1619776484.9885
MEM 16292.476562 1619776485.0891
MEM 16292.476562 1619776485.1893
MEM 16292.476562 1619776485.2896
MEM 16292.476562 1619776485.3898
MEM 16292.476562 1619776485.4900
MEM 16292.476562 1619776485.5902
MEM 16292.476562 1619776485.6905
MEM 16292.476562 1619776485.7907
MEM 16292.476562 1619776485.8909
MEM 16292.476562 1619776485.9912
MEM 16292.476562 1619776486.0914
MEM 16292.476562 1619776486.1916
MEM 16292.476562 1619776486.2918
MEM 16292.476562 1619776486.3920
MEM 16292.476562 1619776486.4924
MEM 16292.476562 1619776486.5930
MEM 16292.476562 1619776486.6935
MEM 16292.476562 1619776486.7941
MEM 16292.476562 1619776486.8946
MEM 16292.476562 1619776486.9949
MEM 16292.476562 1619776487.0952
MEM 16292.476562 1619776487.1956
MEM 16292.476562 1619776487.2959
MEM 16292.476562 1619776487.3961
MEM 16292.476562 1619776487.4963
MEM 16292.476562 1619776487.5966
MEM 16292.476562 1619776487.6968
MEM 16292.476562 1619776487.7970
MEM 16292.476562 1619776487.8973
MEM 16292.476562 1619776487.9975
MEM 16356.480469 1619776488.0977
MEM 16356.480469 1619776488.1980
MEM 16356.480469 1619776488.2983
MEM 16356.480469 1619776488.3985
MEM 16356.480469 1619776488.4987
MEM 16356.480469 1619776488.5990
MEM 16356.480469 1619776488.6992
MEM 16356.480469 1619776488.7995
MEM 16356.480469 1619776488.8997
MEM 16356.480469 1619776489.0002
MEM 16356.480469 1619776489.1005
MEM 16356.480469 1619776489.2008
MEM 16356.480469 1619776489.3010
MEM 16356.480469 1619776489.4013
MEM 16292.476562 1619776489.5024
MEM 16292.476562 1619776489.6037
MEM 16292.476562 1619776489.7049
MEM 16292.476562 1619776489.8057
MEM 16292.476562 1619776489.9060
MEM 16292.476562 1619776490.0066
MEM 16292.476562 1619776490.1069
MEM 16292.476562 1619776490.2072
MEM 16292.476562 1619776490.3074
MEM 16292.476562 1619776490.4076
MEM 16292.476562 1619776490.5078
MEM 16292.476562 1619776490.6083
MEM 16292.476562 1619776490.7086
MEM 16292.476562 1619776490.8088
MEM 16292.476562 1619776490.9090
MEM 16292.476562 1619776491.0093
MEM 16292.476562 1619776491.1095
MEM 16292.476562 1619776491.2097
MEM 16292.476562 1619776491.3100
MEM 16292.476562 1619776491.4102
MEM 16292.476562 1619776491.5104
MEM 16292.476562 1619776491.6106
MEM 16292.476562 1619776491.7109
MEM 16292.476562 1619776491.8111
MEM 16292.476562 1619776491.9113
MEM 16292.476562 1619776492.0116
MEM 16292.476562 1619776492.1118
MEM 16292.476562 1619776492.2121
MEM 16292.476562 1619776492.3123
MEM 16292.476562 1619776492.4126
MEM 16292.476562 1619776492.5128
MEM 16292.476562 1619776492.6130
MEM 16292.476562 1619776492.7134
MEM 16292.476562 1619776492.8136
MEM 16292.476562 1619776492.9138
MEM 16292.476562 1619776493.0140
MEM 16292.476562 1619776493.1143
MEM 16292.476562 1619776493.2145
MEM 16292.476562 1619776493.3148
MEM 16292.476562 1619776493.4150
MEM 16292.476562 1619776493.5153
MEM 16292.476562 1619776493.6159
MEM 16292.476562 1619776493.7169
MEM 16339.398438 1619776493.8173
MEM 16339.398438 1619776493.9176
MEM 16537.906250 1619776494.0179
MEM 16842.125000 1619776494.1181
MEM 16915.601562 1619776494.2183
MEM 16475.898438 1619776494.3185
MEM 16339.609375 1619776494.4187
MEM 16339.609375 1619776494.5189
MEM 16339.609375 1619776494.6192
MEM 16339.609375 1619776494.7195
MEM 16339.609375 1619776494.8198
MEM 16339.609375 1619776494.9200
MEM 16339.609375 1619776495.0203
MEM 16339.609375 1619776495.1207
MEM 16339.609375 1619776495.2211
MEM 16339.609375 1619776495.3216
MEM 16339.609375 1619776495.4220
MEM 16339.609375 1619776495.5223
MEM 16339.609375 1619776495.6225
MEM 16339.609375 1619776495.7228
MEM 16339.609375 1619776495.8230
MEM 16339.609375 1619776495.9232
MEM 16339.609375 1619776496.0234
MEM 16339.609375 1619776496.1237
MEM 16339.609375 1619776496.2239
MEM 16339.609375 1619776496.3241
MEM 16339.609375 1619776496.4243
MEM 16339.609375 1619776496.5245
MEM 16339.609375 1619776496.6247
MEM 16339.609375 1619776496.7249
MEM 16339.609375 1619776496.8252
MEM 16339.609375 1619776496.9255
MEM 16339.609375 1619776497.0257
MEM 16339.609375 1619776497.1259
MEM 16339.609375 1619776497.2261
MEM 16339.609375 1619776497.3263
MEM 16470.054688 1619776497.4276
MEM 16477.628906 1619776497.5283
MEM 16484.234375 1619776497.6291
MEM 16484.488281 1619776497.7295
MEM 16484.488281 1619776497.8300
MEM 16420.421875 1619776497.9306
MEM 16419.640625 1619776498.0312
MEM 16419.640625 1619776498.1322
MEM 16419.640625 1619776498.2332
MEM 16419.640625 1619776498.3340
MEM 16419.640625 1619776498.4344
MEM 16419.640625 1619776498.5350
MEM 16569.734375 1619776498.6354
MEM 16837.859375 1619776498.7358
MEM 17054.933594 1619776498.8361
MEM 17060.492188 1619776498.9366
MEM 17060.492188 1619776499.0368
MEM 17060.492188 1619776499.1371
MEM 17060.492188 1619776499.2374
MEM 17060.492188 1619776499.3377
MEM 17060.492188 1619776499.4379
MEM 17060.492188 1619776499.5382
MEM 17060.492188 1619776499.6385
MEM 17060.492188 1619776499.7387
MEM 16996.488281 1619776499.8389
MEM 16996.488281 1619776499.9391
MEM 16996.488281 1619776500.0395
MEM 16420.484375 1619776500.1398
MEM 16420.484375 1619776500.2400
MEM 16420.484375 1619776500.3403
MEM 16420.484375 1619776500.4405
MEM 16420.484375 1619776500.5409
MEM 16420.484375 1619776500.6414
MEM 16420.484375 1619776500.7418
MEM 16420.484375 1619776500.8421
MEM 16420.484375 1619776500.9426
MEM 16420.484375 1619776501.0431
MEM 16420.484375 1619776501.1434
MEM 16420.484375 1619776501.2440
MEM 16420.484375 1619776501.3446
MEM 16420.484375 1619776501.4450
MEM 16420.484375 1619776501.5454
MEM 16420.484375 1619776501.6457
MEM 16420.484375 1619776501.7463
MEM 16420.484375 1619776501.8466
MEM 16420.484375 1619776501.9471
MEM 16420.484375 1619776502.0478
MEM 16420.484375 1619776502.1483
MEM 16420.484375 1619776502.2487
MEM 16420.484375 1619776502.3490
MEM 16420.484375 1619776502.4496
MEM 16420.484375 1619776502.5498
MEM 16420.484375 1619776502.6501
MEM 16420.484375 1619776502.7503
MEM 16420.484375 1619776502.8505
MEM 16420.484375 1619776502.9510
MEM 16420.484375 1619776503.0513
MEM 16420.480469 1619776503.1519
MEM 16527.445312 1619776503.2541
MEM 16546.429688 1619776503.3638
MEM 16547.750000 1619776503.4645
MEM 16547.750000 1619776503.5649
MEM 16547.750000 1619776503.6651
MEM 16483.640625 1619776503.7658
MEM 16483.640625 1619776503.8662
MEM 16483.640625 1619776503.9666
MEM 16483.640625 1619776504.0669
MEM 16483.640625 1619776504.1671
MEM 16483.640625 1619776504.2674
MEM 16483.640625 1619776504.3677
MEM 16483.640625 1619776504.4679
MEM 16483.640625 1619776504.5682
MEM 16505.843750 1619776504.6686
MEM 16767.007812 1619776504.7689
MEM 17034.617188 1619776504.8691
MEM 17294.750000 1619776504.9693
MEM 17562.617188 1619776505.0696
MEM 17700.492188 1619776505.1698
MEM 17700.492188 1619776505.2700
MEM 17700.492188 1619776505.3702
MEM 17700.492188 1619776505.4705
MEM 17700.492188 1619776505.5707
MEM 17700.492188 1619776505.6709
MEM 17700.492188 1619776505.7711
MEM 17700.492188 1619776505.8713
MEM 17700.492188 1619776505.9715
MEM 17700.492188 1619776506.0717
MEM 17700.492188 1619776506.1719
MEM 17700.492188 1619776506.2721
MEM 17700.492188 1619776506.3723
MEM 17700.492188 1619776506.4726
MEM 17700.492188 1619776506.5728
MEM 17700.492188 1619776506.6730
MEM 17700.492188 1619776506.7733
MEM 17700.492188 1619776506.8735
MEM 17700.492188 1619776506.9737
MEM 17636.488281 1619776507.0740
MEM 17636.488281 1619776507.1742
MEM 17636.488281 1619776507.2744
MEM 17636.488281 1619776507.3747
MEM 17636.488281 1619776507.4749
MEM 17181.894531 1619776507.5751
MEM 16484.484375 1619776507.6753
MEM 16484.484375 1619776507.7755
MEM 16484.484375 1619776507.8757
MEM 16484.484375 1619776507.9759
MEM 16484.484375 1619776508.0761
MEM 16484.484375 1619776508.1763
MEM 16484.484375 1619776508.2766
MEM 16484.484375 1619776508.3768
MEM 16484.484375 1619776508.4770
MEM 16484.484375 1619776508.5772
MEM 16484.484375 1619776508.6775
MEM 16484.484375 1619776508.7777
MEM 16484.484375 1619776508.8779
MEM 16484.484375 1619776508.9782
MEM 16484.484375 1619776509.0784
MEM 16484.484375 1619776509.1786
MEM 16484.484375 1619776509.2789
MEM 16484.484375 1619776509.3791
MEM 16484.484375 1619776509.4793
MEM 16484.484375 1619776509.5795
MEM 16484.484375 1619776509.6797
MEM 16484.484375 1619776509.7799
MEM 16484.484375 1619776509.8802
MEM 16484.484375 1619776509.9804
MEM 16484.484375 1619776510.0806
MEM 16484.484375 1619776510.1808
MEM 16484.484375 1619776510.2810
MEM 16484.484375 1619776510.3812
MEM 16484.484375 1619776510.4814
MEM 16484.484375 1619776510.5817
MEM 16484.484375 1619776510.6819
MEM 16484.484375 1619776510.7821
MEM 16484.484375 1619776510.8823
MEM 16484.484375 1619776510.9825
MEM 16484.484375 1619776511.0827
MEM 16484.484375 1619776511.1829
MEM 16484.484375 1619776511.2831
MEM 16484.484375 1619776511.3833
MEM 16484.484375 1619776511.4835
MEM 16484.484375 1619776511.5837
MEM 16484.484375 1619776511.6839
MEM 16484.484375 1619776511.7841
MEM 16484.484375 1619776511.8843
MEM 16484.484375 1619776511.9846
MEM 16484.484375 1619776512.0848
MEM 16484.484375 1619776512.1850
MEM 16484.484375 1619776512.2853
MEM 16484.484375 1619776512.3855
MEM 16484.484375 1619776512.4857
MEM 16484.484375 1619776512.5859
MEM 16484.484375 1619776512.6861
MEM 16484.484375 1619776512.7863
MEM 16484.484375 1619776512.8866
MEM 16484.484375 1619776512.9868
MEM 16484.484375 1619776513.0871
MEM 16484.484375 1619776513.1873
MEM 16484.484375 1619776513.2875
MEM 16484.484375 1619776513.3877
MEM 16484.484375 1619776513.4879
MEM 16484.484375 1619776513.5881
MEM 16484.484375 1619776513.6883
MEM 16484.484375 1619776513.7886
MEM 16484.484375 1619776513.8888
MEM 16484.484375 1619776513.9890
MEM 16484.484375 1619776514.0893
MEM 16484.484375 1619776514.1895
MEM 16484.484375 1619776514.2897
MEM 16484.484375 1619776514.3899
MEM 16484.484375 1619776514.4901
MEM 16484.484375 1619776514.5903
MEM 16484.484375 1619776514.6906
MEM 16484.484375 1619776514.7908
MEM 16484.484375 1619776514.8910
MEM 16484.484375 1619776514.9913
MEM 16484.484375 1619776515.0915
MEM 16484.484375 1619776515.1917
MEM 16484.484375 1619776515.2919
MEM 16484.484375 1619776515.3922
MEM 16457.460938 1619776515.4928
MEM 16594.000000 1619776515.5935
MEM 16608.867188 1619776515.6943
MEM 16612.421875 1619776515.7952
MEM 16612.480469 1619776515.8955
MEM 16612.492188 1619776515.9957
MEM 16547.644531 1619776516.0963
MEM 16547.644531 1619776516.1966
MEM 16547.644531 1619776516.2969
MEM 16547.644531 1619776516.3972
MEM 16656.324219 1619776516.4975
MEM 16915.683594 1619776516.5978
MEM 17124.496094 1619776516.6981
MEM 17124.496094 1619776516.7984
MEM 17124.496094 1619776516.8988
MEM 17124.496094 1619776516.9991
MEM 17124.496094 1619776517.0995
MEM 17124.496094 1619776517.1998
MEM 17124.496094 1619776517.3001
MEM 17124.496094 1619776517.4004
MEM 17124.496094 1619776517.5007
MEM 17060.492188 1619776517.6011
MEM 16548.488281 1619776517.7014
MEM 16548.488281 1619776517.8017
MEM 16548.488281 1619776517.9020
MEM 16548.488281 1619776518.0024
MEM 16548.488281 1619776518.1027
MEM 16548.488281 1619776518.2030
MEM 16548.488281 1619776518.3033
MEM 16548.488281 1619776518.4036
MEM 16548.488281 1619776518.5039
MEM 16548.488281 1619776518.6043
MEM 16548.488281 1619776518.7046
MEM 16548.488281 1619776518.8049
MEM 16548.488281 1619776518.9052
MEM 16548.488281 1619776519.0055
MEM 16548.488281 1619776519.1058
MEM 16548.488281 1619776519.2063
MEM 16548.488281 1619776519.3066
MEM 16548.488281 1619776519.4069
MEM 16548.488281 1619776519.5072
MEM 16548.488281 1619776519.6075
MEM 16548.488281 1619776519.7079
MEM 16548.488281 1619776519.8082
MEM 16548.488281 1619776519.9085
MEM 16548.488281 1619776520.0088
MEM 16548.488281 1619776520.1091
MEM 16548.488281 1619776520.2094
MEM 16548.488281 1619776520.3097
MEM 16548.488281 1619776520.4100
MEM 16516.488281 1619776520.5107
MEM 16447.980469 1619776520.6119
MEM 16420.128906 1619776520.7129
MEM 16419.832031 1619776520.8135
MEM 16419.832031 1619776520.9141
MEM 16461.902344 1619776521.0146
MEM 16718.425781 1619776521.1149
MEM 16740.558594 1619776521.2151
MEM 16740.558594 1619776521.3153
MEM 16740.558594 1619776521.4155
MEM 16740.558594 1619776521.5158
MEM 16740.558594 1619776521.6160
MEM 16740.558594 1619776521.7162
MEM 16740.558594 1619776521.8164
MEM 16740.558594 1619776521.9166
MEM 16740.558594 1619776522.0168
MEM 16708.554688 1619776522.1171
MEM 16420.550781 1619776522.2173
MEM 16420.550781 1619776522.3175
MEM 16420.550781 1619776522.4177
MEM 16420.550781 1619776522.5179
MEM 16420.550781 1619776522.6181
MEM 16420.550781 1619776522.7183
MEM 16420.550781 1619776522.8186
MEM 16420.550781 1619776522.9188
MEM 16420.550781 1619776523.0190
MEM 16420.550781 1619776523.1192
MEM 16420.550781 1619776523.2196
MEM 16420.550781 1619776523.3200
MEM 16420.550781 1619776523.4205
MEM 16420.550781 1619776523.5209
MEM 16420.550781 1619776523.6213
MEM 16420.550781 1619776523.7217
MEM 16420.550781 1619776523.8220
MEM 16420.550781 1619776523.9224
MEM 16482.417969 1619776524.0242
MEM 16452.074219 1619776524.1259
MEM 16451.832031 1619776524.2280
MEM 16451.832031 1619776524.3322
MEM 16451.832031 1619776524.4328
MEM 16451.832031 1619776524.5333
MEM 16451.832031 1619776524.6338
MEM 16451.832031 1619776524.7342
MEM 16532.937500 1619776524.8346
MEM 16731.710938 1619776524.9348
MEM 17001.382812 1619776525.0350
MEM 17060.558594 1619776525.1354
MEM 17060.558594 1619776525.2358
MEM 17060.558594 1619776525.3361
MEM 17060.558594 1619776525.4365
MEM 17060.558594 1619776525.5369
MEM 17060.558594 1619776525.6374
MEM 17060.558594 1619776525.7378
MEM 17060.558594 1619776525.8383
MEM 17060.558594 1619776525.9387
MEM 17060.558594 1619776526.0391
MEM 17060.558594 1619776526.1394
MEM 17060.558594 1619776526.2397
MEM 17060.558594 1619776526.3399
MEM 17060.558594 1619776526.4401
MEM 17060.558594 1619776526.5405
MEM 17060.558594 1619776526.6409
MEM 17060.558594 1619776526.7411
MEM 17060.558594 1619776526.8414
MEM 17060.558594 1619776526.9417
MEM 17060.558594 1619776527.0420
MEM 17028.554688 1619776527.1423
MEM 17028.554688 1619776527.2426
MEM 16452.550781 1619776527.3429
MEM 16452.550781 1619776527.4432
MEM 16452.550781 1619776527.5435
MEM 16452.550781 1619776527.6439
MEM 16452.550781 1619776527.7441
MEM 16452.550781 1619776527.8444
MEM 16452.550781 1619776527.9447
MEM 16452.550781 1619776528.0450
MEM 16452.550781 1619776528.1453
MEM 16452.550781 1619776528.2455
MEM 16452.550781 1619776528.3458
MEM 16452.550781 1619776528.4460
MEM 16452.550781 1619776528.5463
MEM 16452.550781 1619776528.6466
MEM 16452.550781 1619776528.7468
MEM 16452.550781 1619776528.8471
MEM 16452.550781 1619776528.9473
MEM 16452.550781 1619776529.0476
MEM 16452.550781 1619776529.1478
MEM 16452.550781 1619776529.2481
MEM 16452.550781 1619776529.3484
MEM 16452.550781 1619776529.4487
MEM 16452.550781 1619776529.5489
MEM 16452.550781 1619776529.6494
MEM 16452.550781 1619776529.7497
MEM 16452.550781 1619776529.8500
MEM 16452.550781 1619776529.9503
MEM 16452.550781 1619776530.0505
MEM 16452.550781 1619776530.1508
MEM 16452.550781 1619776530.2511
MEM 16452.550781 1619776530.3514
MEM 16452.550781 1619776530.4516
MEM 16452.550781 1619776530.5519
MEM 16452.550781 1619776530.6523
MEM 16452.550781 1619776530.7529
MEM 16452.550781 1619776530.8534
MEM 16452.550781 1619776530.9539
MEM 16452.550781 1619776531.0542
MEM 16452.550781 1619776531.1546
MEM 16452.550781 1619776531.2549
MEM 16452.550781 1619776531.3552
MEM 16452.550781 1619776531.4556
MEM 16452.550781 1619776531.5559
MEM 16452.550781 1619776531.6563
MEM 16452.550781 1619776531.7568
MEM 16452.550781 1619776531.8573
MEM 16452.550781 1619776531.9576
MEM 16452.550781 1619776532.0579
MEM 16452.550781 1619776532.1582
MEM 16452.550781 1619776532.2586
MEM 16452.550781 1619776532.3589
MEM 16452.550781 1619776532.4592
MEM 16452.550781 1619776532.5595
MEM 16452.550781 1619776532.6598
MEM 16452.550781 1619776532.7603
MEM 16452.550781 1619776532.8606
MEM 16452.550781 1619776532.9609
MEM 16452.550781 1619776533.0613
MEM 16452.550781 1619776533.1616
MEM 16452.550781 1619776533.2620
MEM 16452.550781 1619776533.3624
MEM 16452.550781 1619776533.4628
MEM 16452.550781 1619776533.5631
MEM 16452.550781 1619776533.6635
MEM 16452.550781 1619776533.7638
MEM 16452.550781 1619776533.8643
MEM 16452.550781 1619776533.9646
MEM 16452.550781 1619776534.0650
MEM 16452.550781 1619776534.1653
MEM 16452.550781 1619776534.2657
MEM 16452.550781 1619776534.3660
MEM 16452.550781 1619776534.4664
MEM 16452.550781 1619776534.5668
MEM 16452.550781 1619776534.6672
MEM 16452.550781 1619776534.7675
MEM 16452.550781 1619776534.8679
MEM 16452.550781 1619776534.9682
MEM 16452.550781 1619776535.0686
MEM 16452.550781 1619776535.1689
MEM 16452.550781 1619776535.2693
MEM 16452.550781 1619776535.3697
MEM 16452.550781 1619776535.4700
MEM 16452.550781 1619776535.5704
MEM 16452.550781 1619776535.6708
MEM 16452.550781 1619776535.7711
MEM 16452.550781 1619776535.8716
MEM 16452.550781 1619776535.9720
MEM 16508.500000 1619776536.0728
MEM 16515.371094 1619776536.1732
MEM 16483.835938 1619776536.2737
MEM 16483.835938 1619776536.3741
MEM 16575.804688 1619776536.4745
MEM 16772.562500 1619776536.5748
MEM 16772.562500 1619776536.6750
MEM 16772.562500 1619776536.7753
MEM 16772.562500 1619776536.8755
MEM 16772.562500 1619776536.9757
MEM 16772.562500 1619776537.0760
MEM 16772.562500 1619776537.1762
MEM 16772.562500 1619776537.2765
MEM 16772.562500 1619776537.3767
MEM 16484.554688 1619776537.4769
MEM 16484.554688 1619776537.5771
MEM 16484.554688 1619776537.6773
MEM 16484.554688 1619776537.7775
MEM 16484.554688 1619776537.8779
MEM 16484.554688 1619776537.9781
MEM 16484.554688 1619776538.0784
MEM 16484.554688 1619776538.1787
MEM 16484.554688 1619776538.2790
MEM 16484.554688 1619776538.3793
MEM 16484.554688 1619776538.4796
MEM 16484.554688 1619776538.5799
MEM 16484.554688 1619776538.6802
MEM 16484.554688 1619776538.7805
MEM 16484.554688 1619776538.8809
MEM 16484.554688 1619776538.9813
MEM 16484.554688 1619776539.0816
MEM 16420.824219 1619776539.1821
MEM 16433.179688 1619776539.2833
MEM 16433.179688 1619776539.3844
MEM 16545.972656 1619776539.4849
MEM 16577.652344 1619776539.5853
MEM 16577.652344 1619776539.6857
MEM 16577.652344 1619776539.7861
MEM 16577.652344 1619776539.8864
MEM 16577.652344 1619776539.9867
MEM 16577.652344 1619776540.0869
MEM 16577.652344 1619776540.1871
MEM 16577.652344 1619776540.2873
MEM 16577.652344 1619776540.3875
MEM 16577.652344 1619776540.4877
MEM 16433.648438 1619776540.5879
MEM 16433.648438 1619776540.6881
MEM 16433.648438 1619776540.7883
MEM 16433.648438 1619776540.8886
MEM 16433.648438 1619776540.9888
MEM 16433.648438 1619776541.0890
MEM 16433.648438 1619776541.1892
MEM 16433.648438 1619776541.2894
MEM 16433.648438 1619776541.3896
MEM 16433.648438 1619776541.4898
MEM 16433.648438 1619776541.5900
MEM 16433.648438 1619776541.6903
MEM 16433.648438 1619776541.7905
MEM 16433.648438 1619776541.8907
MEM 16433.648438 1619776541.9909
MEM 16433.648438 1619776542.0911
MEM 16433.648438 1619776542.1915
MEM 16433.179688 1619776542.2924
MEM 16433.179688 1619776542.3932
MEM 16433.179688 1619776542.4939
MEM 16464.113281 1619776542.5943
