PR  ,NI,VIRT,RES,SHR,S,%CPU , %MEM
20,0,21.7,10.5,13276,R,7520,2.8
20,0,21.7,10.5,13276,R,7566,2.8
20,0,21.7,10.5,13276,R,7091,2.8
20,0,21.8,10.5,13276,R,7256,2.8
20,0,21.7,10.5,13276,R,7456,2.8
20,0,21.7,10.5,13276,R,7421,2.8
20,0,21.8,10.5,13276,R,7270,2.8
20,0,21.8,10.5,13276,R,7325,2.8
20,0,21.7,10.5,13276,R,7331,2.8
20,0,21.8,10.5,13276,R,7293,2.8
20,0,21.8,10.5,13276,R,7146,2.8
20,0,21.8,10.5,13276,R,7476,2.8
20,0,21.3,10.5,13276,R,1600,2.8
20,0,21.8,10.5,13276,R,7391,2.8
20,0,21.8,10.5,13276,R,7476,2.8
20,0,21.8,10.5,13276,R,7508,2.8
20,0,21.8,10.5,13276,R,7405,2.8
20,0,21.8,10.5,13276,R,7353,2.8
20,0,21.8,10.5,13276,R,7201,2.8
20,0,21.8,10.5,13276,R,7494,2.8
20,0,21.8,10.5,13276,R,7301,2.8
20,0,21.8,10.5,13276,R,7753,2.8
20,0,21.8,10.5,13276,R,7473,2.8
20,0,21.8,10.5,13276,R,7184,2.8
20,0,21.8,10.5,13276,R,7501,2.8
20,0,21.5,10.5,13276,S,3900,2.8
20,0,21.8,10.5,13276,R,7540,2.8
20,0,21.8,10.5,13276,R,7428,2.8
20,0,21.8,10.5,13276,R,7359,2.8
20,0,21.8,10.5,13276,R,7272,2.8
20,0,21.8,10.5,13276,R,7201,2.8
20,0,21.8,10.5,13276,R,7462,2.8
20,0,21.8,10.5,13276,R,7394,2.8
20,0,21.8,10.5,13276,R,7462,2.8
20,0,21.8,10.5,13276,R,7127,2.8
20,0,21.8,10.5,13276,R,7531,2.8
20,0,21.8,10.5,13276,R,7384,2.8
20,0,21.8,10.5,13276,R,7468,2.8
20,0,21.8,10.5,13276,R,7344,2.8
20,0,21.8,10.5,13276,R,7331,2.8
20,0,21.8,10.5,13276,R,7639,2.8
20,0,21.7,10.5,13276,R,6500,2.8
20,0,21.8,10.5,13276,R,7257,2.8
20,0,21.8,10.5,13276,R,7505,2.8
20,0,21.8,10.5,13276,R,7257,2.8
20,0,21.8,10.5,13276,R,7435,2.8
20,0,21.8,10.5,13276,R,7424,2.8
20,0,21.8,10.5,13276,R,7448,2.8
20,0,21.8,10.5,13276,S,7342,2.8
20,0,21.8,10.5,13276,R,7286,2.8
20,0,21.8,10.5,13276,R,7299,2.8
20,0,21.8,10.5,13276,R,7563,2.8
20,0,21.8,10.5,13276,R,7552,2.8
20,0,21.8,10.5,13276,R,7495,2.8
20,0,21.8,10.5,13276,R,7375,2.8
20,0,21.8,10.5,13276,R,7356,2.8
20,0,21.8,10.5,13276,R,7623,2.8
20,0,21.8,10.5,13276,R,7433,2.8
20,0,21.8,10.5,13276,R,7323,2.8
20,0,21.8,10.5,13276,R,7318,2.8
20,0,21.8,10.5,13276,R,7348,2.8
20,0,21.8,10.5,13276,R,7438,2.8
20,0,21.8,10.5,13276,R,7423,2.8
20,0,21.8,10.5,13276,R,7152,2.8
20,0,21.8,10.5,13276,R,7595,2.8
20,0,21.5,10.5,13276,R,4300,2.8
20,0,21.8,10.5,13276,R,7638,2.8
20,0,21.8,10.5,13276,R,7453,2.8
20,0,21.8,10.5,13288,R,7490,2.8
20,0,21.8,10.5,13288,R,7391,2.8
20,0,21.8,10.5,13288,R,7466,2.8
20,0,21.8,10.5,13288,R,7231,2.8
20,0,21.8,10.5,13288,R,7381,2.8
20,0,21.8,10.5,13288,R,7527,2.8
20,0,21.8,10.5,13288,R,7226,2.8
20,0,21.8,10.5,13288,R,7375,2.8
20,0,21.8,10.5,13288,R,7227,2.8
20,0,21.7,10.5,13288,S,7229,2.8
20,0,21.8,10.5,13288,R,7421,2.8
20,0,21.8,10.5,13288,R,7532,2.8
20,0,21.8,10.5,13288,R,7637,2.8
20,0,21.8,10.5,13288,R,7316,2.8
20,0,21.8,10.5,13288,R,7365,2.8
20,0,21.8,10.5,13288,R,7360,2.8
20,0,21.8,10.5,13288,R,7505,2.8
20,0,21.8,10.5,13288,R,7278,2.8
20,0,21.8,10.5,13288,R,7409,2.8
20,0,21.8,10.5,13288,R,7406,2.8
20,0,21.8,10.5,13288,R,7386,2.8
20,0,21.8,10.5,13288,R,7277,2.8
20,0,21.8,10.5,13288,R,7529,2.8
20,0,21.8,10.5,13288,R,7422,2.8
20,0,21.8,10.5,13288,R,7356,2.8
20,0,21.8,10.5,13288,R,7544,2.8
20,0,21.8,10.5,13288,R,7353,2.8
20,0,21.8,10.5,13288,R,7314,2.8
20,0,21.8,10.5,13288,R,7338,2.8
20,0,21.8,10.5,13288,R,7578,2.8
20,0,21.8,10.5,13288,R,7347,2.8
20,0,21.8,10.5,13288,R,7470,2.8
20,0,21.8,10.5,13288,R,7546,2.8
20,0,21.8,10.5,13288,R,7534,2.8
20,0,21.8,10.5,13288,R,7482,2.8
20,0,21.8,10.5,13288,R,7289,2.8
20,0,21.8,10.5,13288,R,7356,2.8
20,0,21.8,10.5,13288,R,7515,2.8
20,0,21.8,10.5,13288,R,7455,2.8
20,0,21.6,10.5,13288,R,6200,2.8
20,0,21.8,10.5,13288,R,7559,2.8
20,0,21.8,10.5,13288,R,7381,2.8
20,0,21.8,10.5,13288,R,7394,2.8
20,0,21.8,10.5,13288,R,7306,2.8
20,0,21.8,10.5,13288,R,7425,2.8
20,0,21.3,10.5,13288,R,2300,2.8
20,0,21.8,10.5,13288,R,7360,2.8
20,0,21.8,10.5,13288,R,7349,2.8
20,0,21.8,10.5,13288,R,7459,2.8
20,0,21.8,10.5,13288,R,7398,2.8
20,0,21.4,10.5,13288,R,3300,2.8
20,0,21.8,10.5,13288,R,7262,2.8
20,0,21.8,10.5,13288,R,7149,2.8
20,0,21.8,10.5,13288,R,7276,2.8
20,0,21.8,10.5,13288,R,7356,2.8
20,0,21.8,10.5,13288,R,7413,2.8
20,0,21.8,10.5,13288,R,7308,2.8
20,0,21.8,10.5,13288,R,7448,2.8
20,0,21.8,10.5,13288,R,7498,2.8
20,0,21.8,10.5,13288,R,7428,2.8
20,0,21.8,10.5,13288,R,7514,2.8
20,0,21.8,10.5,13288,R,7403,2.8
20,0,21.8,10.5,13288,R,7478,2.8
20,0,21.8,10.5,13288,R,7471,2.8
20,0,21.8,10.5,13288,R,7442,2.8
20,0,21.8,10.5,13288,R,7431,2.8
