PR  ,NI,VIRT,RES,SHR,S,%CPU , %MEM
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7617,4.5
20,0,35.1,17.1,95424,S,7825,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7778,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7900,4.5
20,0,35.1,17.1,95424,S,7830,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7839,4.5
20,0,35.1,17.1,95424,S,7822,4.5
20,0,35.1,17.1,95424,S,7865,4.5
20,0,35.1,17.1,95424,S,7974,4.5
20,0,35.1,17.1,95424,S,7996,4.5
20,0,35.1,17.1,95424,S,7941,4.5
20,0,35.1,17.1,95424,S,7935,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7884,4.5
20,0,35.1,17.1,95424,S,7896,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7860,4.5
20,0,35.1,17.1,95424,S,7950,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7842,4.5
20,0,35.1,17.1,95424,S,7977,4.5
20,0,35.1,17.1,95424,S,7866,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7838,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7870,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,R,7987,4.5
20,0,35.1,17.1,95424,S,7956,4.5
20,0,35.1,17.1,95424,S,7775,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7750,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7945,4.5
20,0,35.1,17.1,95424,S,7849,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7745,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7809,4.5
20,0,35.1,17.1,95424,S,7915,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7929,4.5
20,0,35.1,17.1,95424,S,7898,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7593,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,R,8000,4.5
20,0,35.1,17.1,95424,S,7844,4.5
20,0,35.1,17.1,95424,S,7941,4.5
20,0,35.1,17.1,95424,S,7970,4.5
20,0,35.1,17.1,95424,S,7835,4.5
20,0,35.1,17.1,95424,S,7998,4.5
20,0,35.1,17.1,95424,S,8000,4.5
20,0,35.1,17.1,95424,S,7976,4.5
20,0,35.1,17.1,95424,S,7904,4.5
20,0,35.1,17.1,95424,S,7987,4.5
20,0,35.1,17.1,95424,S,7911,4.5
20,0,35.1,17.1,95424,S,8000,4.5
,,,10.5,13296,R,7378,2.8
,,,10.5,13296,R,7254,2.8
,,,10.5,13296,R,7560,2.8
,,,10.5,13296,R,6985,2.8
,,,10.5,13296,R,7200,2.8
,,,10.5,13296,R,7204,2.8
,,,10.5,13296,R,7284,2.8
,,,10.5,13296,R,7366,2.8
,,,10.5,13296,R,7347,2.8
,,,10.5,13296,R,7264,2.8
,,,10.5,13296,R,7354,2.8
,,,10.5,13296,R,7321,2.8
,,,10.5,13296,R,7450,2.8
,,,10.5,13296,R,7459,2.8
,,,10.5,13296,R,7406,2.8
,,,10.5,13296,R,7407,2.8
,,,10.5,13296,R,7173,2.8
,,,10.5,13296,R,7297,2.8
,,,10.5,13296,R,7435,2.8
,,,10.5,13296,R,7090,2.8
,,,10.5,13296,R,7130,2.8
,,,10.5,13296,R,7298,2.8
,,,10.5,13300,R,7351,2.8
,,,10.5,13300,R,7307,2.8
,,,10.5,13300,R,7293,2.8
,,,10.5,13300,R,7111,2.8
,,,10.5,13300,R,7632,2.8
,,,10.5,13300,R,7083,2.8
,,,10.5,13300,R,7347,2.8
,,,10.5,13300,R,7635,2.8
,,,10.5,13300,R,7248,2.8
,,,10.5,13300,R,7651,2.8
,,,10.5,13300,R,7260,2.8
,,,10.5,13300,R,7216,2.8
,,,10.5,13300,R,7390,2.8
,,,10.5,13300,R,7238,2.8
,,,10.5,13300,R,7136,2.8
,,,10.5,13300,R,7267,2.8
,,,10.5,13300,R,7319,2.8
,,,10.5,13300,R,7298,2.8
,,,10.5,13300,R,7181,2.8
,,,10.5,13300,R,7199,2.8
,,,10.5,13300,R,7301,2.8
,,,10.5,13300,R,7272,2.8
,,,10.5,13300,R,7219,2.8
,,,10.5,13300,R,7119,2.8
,,,10.5,13300,R,7333,2.8
,,,10.5,13300,R,7449,2.8
,,,10.5,13300,R,7384,2.8
,,,10.5,13300,R,7506,2.8
,,,10.5,13300,R,7206,2.8
,,,10.5,13300,R,7310,2.8
,,,10.5,13300,R,7278,2.8
,,,10.5,13300,R,7230,2.8
,,,10.5,13300,R,7504,2.8
,,,10.5,13300,R,7561,2.8
,,,10.5,13300,R,7238,2.8
,,,10.5,13300,R,7374,2.8
,,,10.5,13300,R,7225,2.8
,,,10.5,13300,R,7307,2.8
,,,10.5,13300,R,7175,2.8
,,,10.5,13300,R,4700,2.8
,,,10.5,13300,R,7245,2.8
,,,10.5,13300,R,7407,2.8
,,,10.5,13300,R,7526,2.8
,,,10.5,13300,R,7350,2.8
,,,10.5,13300,R,7314,2.8
,,,10.5,13300,S,2600,2.8
,,,10.5,13300,R,4000,2.8
,,,10.5,13300,R,7327,2.8
,,,10.5,13300,R,7525,2.8
,,,10.5,13300,R,7345,2.8
,,,10.5,13300,R,7275,2.8
,,,10.5,13300,R,7464,2.8
,,,10.5,13300,R,7421,2.8
,,,10.5,13300,R,7266,2.8
,,,10.5,13300,R,7437,2.8
,,,10.5,13300,R,7420,2.8
,,,10.5,13300,R,7413,2.8
,,,10.5,13300,R,7417,2.8
,,,10.5,13300,R,7286,2.8
,,,10.5,13300,R,7344,2.8
,,,10.5,13300,R,7442,2.8
,,,10.5,13300,R,7245,2.8
,,,10.5,13300,S,700,2.8
,,,10.5,13300,R,7432,2.8
,,,10.5,13300,R,7528,2.8
,,,10.5,13300,R,7243,2.8
,,,10.5,13300,R,7202,2.8
,,,10.5,13300,R,7194,2.8
,,,10.5,13300,R,7045,2.8
,,,10.5,13300,R,7192,2.8
,,,10.5,13300,R,7162,2.8
,,,10.5,13300,R,7392,2.8
,,,10.5,13300,R,7544,2.8
,,,10.5,13300,R,7529,2.8
,,,10.5,13300,R,7314,2.8
,,,10.5,13300,R,7248,2.8
,,,10.5,13300,R,7539,2.8
,,,10.5,13300,R,7456,2.8
,,,10.5,13300,R,7411,2.8
,,,10.5,13300,R,7265,2.8
,,,10.5,13300,R,7154,2.8
